clip,clip_path,annotation_file,command_id,command_name,raw_value
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00109.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00110.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00111.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00112.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00113.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00114.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00115.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00116.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00117.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00118.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00119.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00120.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00121.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00122.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00123.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00124.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00125.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00126.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00127.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00128.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00129.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00130.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00131.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00132.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00133.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00134.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00135.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00136.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00137.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00138.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00139.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00140.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00141.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00142.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00143.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00144.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00145.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00146.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00147.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00148.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00149.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00150.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00151.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00152.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00153.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00154.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00155.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00156.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00157.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00158.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00159.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00160.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00161.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00162.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00163.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00164.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00165.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00166.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00167.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00168.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00169.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00170.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00171.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00172.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00173.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00174.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00175.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00176.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00177.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00178.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00179.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00180.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00181.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00182.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00183.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00184.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00185.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00186.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00187.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00188.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00189.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00190.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00191.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00192.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00193.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00194.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00195.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00196.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00197.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00198.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00199.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00200.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00201.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00202.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00203.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00204.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00205.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00206.json.gz,4,LANEFOLLOW,4
Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25,/home/kmw/Summer_Intership/Carla/Scenario/Accident_Town03_Route24816_Weather25/anno/00207.json.gz,4,LANEFOLLOW,4
